N,P,K,temperature,humidity,ph,rainfall,label,EC,Calcium,Magnesium,Sulfur,Iron,Manganese,Zinc,Copper,Boron,Molybdenum,CEC,Fertilizer Recommendation
108,94,47,27.35911627,84.54625006,6.387431383,90.81250457,banana,1.97918087,3831.168344,417.2172852,69.31418521,33.32889924,49.58306465,8.21790621,4.76650667,1.261229234,0.398920953,12.09893635,"Reduce nitrogen-based fertilizers, Reduce phosphorus-based fertilizers"
92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,banana,1.99367472,1129.479136,455.7489978,45.89200162,18.34474381,29.66936764,3.12069144,2.508749129,4.677554367,0.56091638,26.72102077,Reduce phosphorus-based fertilizers
110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,banana,0.699184823,3945.601367,401.6491271,42.19317056,22.21548228,41.1378218,4.507367618,1.953523016,1.190134457,0.525468035,29.10966643,"Reduce nitrogen-based fertilizers, Reduce phosphorus-based fertilizers"
82,75,55,27.34585147,78.4873835,6.281069505,92.15524332,banana,1.662486149,4498.778134,297.9651831,68.31014269,12.63135635,33.93838454,7.181993433,1.187359176,1.638308141,0.916118498,5.413935208,Reduce phosphorus-based fertilizers
117,81,53,29.50704598,78.20585613,5.507641778,98.12565829,banana,0.254050004,1934.995874,403.0209276,12.93694345,37.14335868,19.30031142,9.970355827,4.148504343,0.382307698,0.921554812,9.748008884,"Reduce nitrogen-based fertilizers, Reduce phosphorus-based fertilizers"
2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,mango,1.921971571,4968.4997,196.6772691,48.47069866,34.00144805,43.26934732,4.890308619,4.62212907,2.921224651,0.052306702,16.83547369,"Urea (High Nitrogen), Muriate of Potash (High Potassium)"
39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,mango,0.255136241,3602.512547,194.3028863,93.68083526,41.36773479,28.62057248,7.302393819,1.916239223,0.67192575,0.902741876,6.153254828,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Lime (Increase pH)"
21,26,27,27.00315545,47.67525434,5.699586972,95.85118326,mango,2.312187846,3979.125404,445.2413782,38.14307637,25.67482646,31.21537701,1.503150498,0.176282873,0.496139885,0.234267527,7.983136159,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium)"
25,22,25,33.56150184,45.53556603,5.977413803,95.70525913,mango,0.836964121,2065.732939,172.730321,52.62865925,44.92105145,34.60109617,6.581949992,2.118729267,0.8135581,0.25821685,23.68572715,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium)"
0,21,32,35.89855625,54.25964196,6.430139436,92.19721736,mango,1.220288676,1950.109884,298.7815387,63.56726123,44.2536953,30.4617465,4.294545839,4.802891063,1.696816236,0.162659398,25.83072557,"Urea (High Nitrogen), Superphosphate (High Phosphorus)"
20,19,35,34.17719782,50.62161586,6.113935087,98.00687989,mango,0.520649996,3662.457972,450.7055537,62.91280987,5.670936069,23.40720489,4.949882336,2.263994039,2.409055403,0.299505145,7.321138727,"Urea (High Nitrogen), Superphosphate (High Phosphorus)"
19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,mango,2.271664185,1051.087543,451.5734337,63.64562446,14.25562206,11.68729681,7.684688329,1.191640309,1.205591611,0.485148075,34.63566738,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Lime (Increase pH)"
18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,mango,0.783843674,1513.592434,262.4471159,78.62832359,49.95700666,29.94641195,1.705785009,1.983168717,0.559086417,0.576400086,29.57235025,"Urea (High Nitrogen), Superphosphate (High Phosphorus)"
11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,mango,0.43877993,2336.720124,323.0221074,20.10900598,20.62576501,13.89228857,9.899405061,1.177756689,4.841617568,0.337798712,35.26920827,Urea (High Nitrogen)
30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,mango,2.009185167,4877.550899,101.1983547,79.61749789,25.57439585,29.59929338,1.169245332,4.585467049,1.228625572,0.197587362,28.55067861,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Lime (Increase pH)"
18,19,27,27.75518664,52.34605806,4.772385986,94.11213345,mango,0.508403693,4099.601821,414.6644391,34.57060416,25.59187323,5.19196051,3.229677034,4.126042462,1.18584985,0.568065904,10.34347155,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium), Lime (Increase pH)"
23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,mango,1.22191601,1273.098264,412.0898093,99.06675087,20.06045018,42.31559032,4.605034018,4.637980541,3.07583083,0.317898035,21.71260125,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium), Lime (Increase pH)"
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,mango,2.232771784,2538.951739,320.492583,39.2448974,30.12838253,37.16736826,9.359342119,1.53422317,4.526216288,0.088277617,35.01152732,Urea (High Nitrogen)
11,27,30,27.69637763,48.5622488,6.39474303,89.85646496,mango,0.237584946,4527.308679,165.2795351,11.33198577,13.02389554,44.72322833,1.467214839,2.402050551,0.329472401,0.090956327,12.43869224,"Urea (High Nitrogen), Superphosphate (High Phosphorus)"
12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,mango,1.827517995,1302.3773,423.2067697,37.66054239,33.02547684,35.04516351,7.755146311,0.465259737,1.438880676,0.589154678,25.3105884,"Urea (High Nitrogen), Superphosphate (High Phosphorus)"
3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,mango,1.769674311,1542.576434,430.7653075,53.2393211,14.95023129,39.06281072,0.629352082,2.307971936,4.773034496,0.344264945,14.23628278,"Urea (High Nitrogen), Superphosphate (High Phosphorus)"
37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,mango,0.759743612,3715.667044,61.80050758,54.49718597,11.72917124,41.21063049,5.109834397,1.445184787,1.540503722,0.333763371,39.9171715,"Urea (High Nitrogen), Lime (Increase pH)"
26,37,30,35.39986338,49.45962621,6.166173834,97.41054011,mango,2.096163714,3718.050586,238.6661716,77.00135513,11.60934876,22.68233058,4.430581858,1.683882652,4.581278051,0.656839683,30.27084545,Urea (High Nitrogen)
14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,mango,2.237747797,1994.767376,366.7292958,74.11580891,40.71120376,36.17171864,9.239645611,2.147592994,0.129641775,0.991433287,25.94867574,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Lime (Increase pH)"
40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,mango,0.355065611,1047.519442,420.3107743,61.80205938,6.396721728,47.87178484,9.157170723,3.011078745,3.695237016,0.863887341,22.53939745,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Lime (Increase pH)"
4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,mango,0.697402416,4465.379805,435.2901884,82.34945428,46.57042247,28.0976126,1.808601084,4.16267102,2.001558613,0.049654742,25.87769525,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium)"
36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,mango,1.757754785,3354.534852,428.0221665,93.46489976,35.30578766,28.25312352,8.256099479,2.937301571,4.379786103,0.828873775,15.61732543,"Urea (High Nitrogen), Superphosphate (High Phosphorus)"
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,mango,1.167483772,1839.668548,305.8141591,67.52817964,17.76715733,28.7678616,0.755580589,4.381591731,3.273915133,0.815644248,23.33875873,"Urea (High Nitrogen), Superphosphate (High Phosphorus)"
28,37,28,32.13409675,50.52559148,6.097869767,98.63333684,mango,2.299110478,3494.885473,475.5868942,49.94661509,29.89468188,25.70657813,1.269755593,3.165115372,0.573949283,0.63318415,21.51651913,"Urea (High Nitrogen), Muriate of Potash (High Potassium)"
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,mango,1.49516302,3033.730864,496.9891382,98.73559052,20.22854081,36.55673684,8.889500089,2.960228711,0.825715671,0.041416864,16.50709483,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Lime (Increase pH)"
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,mango,1.264080853,2093.445542,240.4765734,49.63131285,28.50300718,17.77058704,4.860433208,3.089068257,2.784305883,0.943299828,39.53029991,"Urea (High Nitrogen), Lime (Increase pH)"
38,19,31,34.73823882,49.08864345,5.855119268,90.65022183,mango,2.147578795,1811.173649,252.7889582,91.54207615,42.33242473,21.92541188,3.273704764,4.316611764,0.912651173,0.223256373,15.89999265,"Urea (High Nitrogen), Superphosphate (High Phosphorus)"
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,mango,0.651210287,4499.813653,146.5297752,76.48948811,39.08011966,35.93398511,0.284506594,4.967337788,0.264988457,0.752396839,5.48366953,"Urea (High Nitrogen), Muriate of Potash (High Potassium)"
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,mango,1.361925656,3930.911563,117.775819,96.90204263,33.8259132,27.55531717,2.354616768,0.691140113,2.420360843,0.822261916,26.29342161,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium), Lime (Increase pH)"
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,mango,1.009302891,1531.564337,473.1427672,65.04870271,1.516314412,41.07357839,9.981765498,0.301821459,1.669050117,0.147020967,9.54857608,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium)"
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,mango,1.389872091,2241.235457,258.3770683,75.15798231,37.99011594,45.43297613,6.913266412,4.679571577,3.313003918,0.445592604,30.41151929,Urea (High Nitrogen)
33,29,34,31.40948821,49.21729127,6.832979509,92.99739415,mango,1.869598068,2870.409367,210.1227597,75.11411117,21.76480706,47.07469021,9.140555978,2.380822467,2.299725818,0.419924387,18.87713153,"Urea (High Nitrogen), Superphosphate (High Phosphorus)"
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,mango,0.564413053,4851.621042,243.5243764,37.47627405,27.44399087,9.790919902,7.8529421,3.298650552,4.75479634,0.898662754,27.3236832,"Urea (High Nitrogen), Muriate of Potash (High Potassium), Lime (Increase pH)"
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,mango,1.271125386,2377.908156,373.3695867,17.91834185,37.09445536,34.71031721,1.00677283,4.540005427,0.671708148,0.432081652,16.55342695,"Urea (High Nitrogen), Muriate of Potash (High Potassium)"
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,mango,0.291624539,1463.698458,168.0600268,90.08087217,1.08439124,23.75627027,9.691409967,4.107144719,1.072321567,0.301732072,21.90946244,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Lime (Increase pH)"
1,30,29,28.33333307,51.39586505,6.434197756,91.67241761,mango,0.736359101,4871.675759,177.2429935,97.71430231,10.22154929,39.49104553,4.788659361,1.43099791,1.064284424,0.309657654,5.397569388,"Urea (High Nitrogen), Muriate of Potash (High Potassium)"
16,35,31,32.27652024,50.19368841,5.316875978,95.99487068,mango,0.601235804,2274.329057,163.1612611,62.62935194,42.61213869,31.80947588,4.964000077,0.908409313,3.192930622,0.182109085,7.343902308,"Urea (High Nitrogen), Lime (Increase pH)"
35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,mango,1.028080197,2807.389714,169.4180626,90.75573533,39.80760701,44.72766462,7.063912884,3.478640809,4.051916626,0.450439756,38.22439345,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium), Lime (Increase pH)"
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,mango,0.816328049,2808.461731,104.9081901,77.51358934,31.27098187,4.152051259,1.883142233,0.672528308,1.856052949,0.742825857,12.93633841,"Urea (High Nitrogen), Muriate of Potash (High Potassium)"
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,mango,1.089846074,1130.642179,418.3118989,36.54367545,42.98755926,33.76308839,4.958010206,0.266966703,3.854043381,0.822680119,11.43922016,"Urea (High Nitrogen), Superphosphate (High Phosphorus)"
2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,mango,1.74548111,4062.890846,374.0570046,99.08022994,10.35173655,43.15735824,9.685292397,4.585708149,0.617951841,0.871354404,16.88122714,"Urea (High Nitrogen), Lime (Increase pH)"
26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,mango,0.260037239,1207.344522,394.2882895,16.56051314,32.55890389,28.70195899,6.397930394,2.622374032,2.379748677,0.056765786,28.95255817,Urea (High Nitrogen)
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,mango,1.220307926,2441.000846,80.90294332,37.5365378,23.46584765,30.65166887,8.441923405,4.913104123,3.735065105,0.058157566,26.00716952,Urea (High Nitrogen)
5,32,33,32.32362177,52.5896771,5.842763773,93.36718816,mango,2.051339348,4989.521322,152.493115,35.75202798,19.66016609,7.348339155,3.147968086,2.138772642,3.894054221,0.180558613,23.31815425,Urea (High Nitrogen)
31,29,26,28.22373428,47.40519056,5.024124684,97.76832322,mango,2.046190695,1821.957536,409.5309453,93.12806963,19.69383009,20.85587626,5.646492092,1.290805618,0.65361994,0.423672023,12.80265361,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium), Lime (Increase pH)"
34,34,35,27.27433181,47.16808054,6.422710539,95.257992,mango,1.018379768,2404.933115,67.33255825,84.61417853,35.65607748,24.25027315,5.785128418,4.572317753,4.29221396,0.748679038,38.92775423,Urea (High Nitrogen)
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,mango,2.045345907,3912.199523,57.52533389,31.80182048,41.99545259,26.91882016,5.582659924,3.066068273,1.303458235,0.883794717,24.15127058,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Lime (Increase pH)"
7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,mango,0.730267418,1864.614868,258.9495056,31.73842043,22.1525575,17.36958363,1.424771897,0.898714926,1.016278269,0.958078421,11.06553321,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium)"
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,mango,1.49677515,2895.672014,269.4401753,35.9356094,30.66348582,26.68031562,0.743754765,2.677090256,0.282942651,0.993111965,35.9348169,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium)"
5,19,25,27.3511056,54.43945147,6.441328044,96.27792547,mango,2.402119231,1083.530322,278.5473003,63.87662429,4.255715533,28.79972278,1.545369175,1.184401209,1.052484791,0.299832917,5.807150565,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium)"
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,mango,1.006903787,2718.088559,223.2937262,10.44887386,9.336323709,1.798648509,5.55376311,3.63930304,4.050084039,0.194813325,13.87009254,"Urea (High Nitrogen), Muriate of Potash (High Potassium), Lime (Increase pH)"
21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,mango,1.065606728,1867.119635,53.24275542,16.18194426,27.41678378,36.36837886,2.084513374,2.828482452,2.067630496,0.864478726,27.20616606,"Urea (High Nitrogen), Lime (Increase pH)"
37,36,27,27.5529736,47.90859131,5.910634533,90.40332704,mango,0.855647773,1589.139075,260.8870633,65.09117,29.24383011,43.24460886,8.820530202,0.386069655,3.948415581,0.426577359,25.73462241,"Urea (High Nitrogen), Muriate of Potash (High Potassium)"
23,23,30,32.82141065,47.45553843,4.755273631,90.89173106,mango,1.051673114,4701.702067,292.5396582,70.08613671,41.14267385,33.72005915,1.650930275,0.996395769,2.255181336,0.915815939,19.89871183,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Lime (Increase pH)"
36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,mango,2.354991654,4518.60371,219.7630689,15.83234932,42.58709963,37.3655468,1.004125506,2.409798745,1.424067257,0.424030496,34.44546319,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium)"
24,33,35,29.26382931,54.82257868,5.342866119,100.7586226,mango,1.43666536,1509.839732,250.9250092,69.62253984,39.29332082,4.233688671,7.384455774,0.770305996,1.446222369,0.947280598,18.40120516,"Urea (High Nitrogen), Lime (Increase pH)"
26,18,30,32.06097197,51.08494181,6.336234624,96.59816497,mango,1.065945446,3984.827672,102.5508627,44.52933173,40.09606479,31.39070054,9.431434231,1.949859584,4.41601653,0.52260286,35.1653886,"Urea (High Nitrogen), Superphosphate (High Phosphorus)"
22,17,26,28.69818144,47.71875722,4.754435025,99.642454,mango,0.388713795,2987.987917,421.392317,81.30494162,13.98362465,32.7136102,8.337881107,2.657934248,1.373506114,0.10808669,11.0418764,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium), Lime (Increase pH)"
11,34,32,29.14305008,49.40983294,6.831706773,97.55155537,mango,1.836666929,2844.088474,298.449509,74.20469701,33.49464186,28.79514659,7.339542341,4.047925733,1.418689315,0.614878417,18.30701316,Urea (High Nitrogen)
29,35,28,28.3471611,53.53903102,6.967417766,90.40260445,mango,0.893379552,1980.729738,497.4481741,35.59260849,24.19052831,26.6101231,6.401583165,0.839090096,1.146682166,0.356693762,14.53036194,"Urea (High Nitrogen), Muriate of Potash (High Potassium)"
22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,mango,0.694165478,4729.722154,318.2649833,98.50027504,49.23970656,22.10362373,1.970916183,1.917875824,1.694572757,0.561462522,35.83292691,"Urea (High Nitrogen), Superphosphate (High Phosphorus), Muriate of Potash (High Potassium), Lime (Increase pH)"
23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,mango,1.227669818,4312.121118,446.3008772,92.27910415,42.37112703,24.13045872,3.445224451,2.091595135,4.800608154,0.643679357,11.71167059,"Urea (High Nitrogen), Superphosphate (High Phosphorus)"
1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,mango,0.855680626,3918.483274,129.8037823,22.66554574,3.539126849,14.24771525,1.354016585,3.028407077,0.650638434,0.946377167,17.09786005,Urea (High Nitrogen)
2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,mango,0.978982369,4468.216052,442.3815271,73.71438097,31.3299838,26.86493438,4.690228101,0.868019446,0.435899183,0.442503523,29.79141763,"Urea (High Nitrogen), Superphosphate (High Phosphorus)"
